pubchem_cid,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217
66826,10.699378779289493,10.699378779289493,0.1632175925925922,-4.8876509353741495,0.4026579665067258,11.23076923076923,247.038,240.99,246.946193792,70,0,0.0,0.0,0.0,0.0,1.2307692307692308,1.6923076923076923,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.028259498202289,3.08043688995631,367.11593052569305,10.060477932315068,6.323000330149926,8.199576742374417,5.90970216816285,3.2163033580510434,6.5991616454614,2.3175366927824363,5.683807733867414,1.3968771168190774,3.4337757820509456,0.7685399185093613,1.896159347646148,-1.1015584415584416,608.4778494606868,9.982486178494389,3.3332478699367667,2.41624139702062,75.96917961905358,0.0,0.0,0.0,0.0,0.0,75.44511004472709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.854149549774483,24.211173952340587,0.0,0.0,0.0,0.0,0.0,34.37978654261201,0.0,0.0,4.351191435836559,5.687386274683562,0.0,0.0,27.287256655029147,3.739489136565806,10.114318268765572,0.0,24.26546827384644,0.0,0.0,0.0,100.67,19.09590729063813,13.85380740533138,0.0,10.03857771052012,0.0,24.26546827384644,0.0,0.0,0.0,0.0,8.191349364391007,27.97715797430083,-4.8876509353741495,9.54965939153439,10.17836829176115,-0.1873148148148147,0.0,4.265613425925926,0.0,0.0,0.0,0.0,13,2,6,0,0,0,0,1,0,1,0,0,3,2,7,0,2,0,0,0,0,0,2.5595462147030483,1,-0.8442000000000001,43.608500000000014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67361,10.796264959687578,10.796264959687578,0.4592129629629631,-0.8601234567901233,0.8135407489965231,9.307692307692308,382.8340000000001,372.7540000000002,384.01079356,66,0,0.0,0.0,0.0,0.0,1.5384615384615383,2.230769230769231,2.8461538461538463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.147632027102418,2.844925640726935,301.4211052507959,9.681798275874712,7.487324815559283,13.801551438295892,6.253218857624055,4.204987273184829,15.811384699535273,2.649773694436848,15.801837934674849,1.5791576590849428,13.627361379177804,0.98120828665188,9.77195930956378,-0.0249350649350648,917.0388755727324,11.052135840297751,5.65206060148048,3.3093507432673586,92.28496684429658,0.0,0.0,0.0,0.0,0.0,92.75012050483224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.960896162258265,14.211508332528696,0.0,0.0,0.0,15.748796244501808,0.0,29.82891976554344,0.0,0.0,0.0,0.0,0.0,8.242203044576845,11.075832682792557,23.05983158334574,0.0,17.28172587545944,29.16095174936421,3.929575569293408,0.0,0.0,37.3,29.029136871297588,4.794537184071822,0.0,0.0,5.563451491696996,4.895483475517775,3.929575569293408,12.13273413692322,20.374937181500066,6.923737199690624,5.106527394840706,1.27640873015873,-0.8601234567901233,11.753224836230787,8.876342907533383,0.4592129629629631,-0.8124045729402869,7.256515810027714,0.0,2.178507968002016,1.816759259259259,0.2222222222222222,13,1,2,0,0,0,0,1,0,1,0,0,2,1,4,0,4,0,0,0,0,0,4.805180118858252,1,2.9126000000000003,49.739300000000014,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68634,12.322138487595428,12.322138487595428,0.0065379020420162,0.0065379020420162,0.7784214189019445,16.32,337.42300000000006,314.23900000000003,337.179026976,130,0,0.3262148019158796,-0.4922648009686882,0.4922648009686882,0.3262148019158796,1.0,1.72,2.52,16.477614807449168,10.045337723807702,2.227927457546962,-2.3190473868659174,2.241992716895725,-2.3843746623738773,5.746024083700553,0.1569078488330792,2.989469286737053,1.3350549905213775,876.5975868124344,17.062267164498692,14.227067150943189,14.227067150943189,12.309663088089318,8.905549660996618,8.905549660996618,6.551632715533412,6.551632715533412,4.96568693495397,4.96568693495397,3.647214785993016,3.647214785993016,-2.53,1035552.1609257152,15.966483310465255,7.15064722555678,3.4643192577969417,146.3926063928534,9.720841474747257,12.356393797796825,0.0,0.0,0.0,5.689743398203474,9.467009378641832,4.794537184071822,0.0,0.0,30.33183534230805,37.10711151969846,25.67611004688569,11.033401435232523,4.736862953800049,11.033401435232523,0.0,14.45098789958904,0.0,18.88348407499998,26.241151182250643,65.08158419842978,0.0,5.749511833283905,10.426606352003525,0.0,5.749511833283905,0.0,40.69213908183968,0.0,0.0,18.88348407499998,59.39184080022631,0.0,11.033401435232523,0.0,50.260000000000005,0.0,4.794537184071822,0.0,11.731584227351432,6.606881964512918,49.25882573210617,0.0,0.0,59.16440326394584,9.883888251797686,4.736862953800049,7.720357132445876,0.0,17.699948526104976,0.0,1.941307927901856,0.919195173972827,18.12611528986748,1.986292202066012,3.6067837476409808,0.0,0.35,25,1,5,0,1,1,0,2,1,3,0,0,4,1,5,2,5,0,1,1,0,0,4.56682758343508,4,3.045500000000001,99.20670000000004,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68792,10.681464962021488,10.681464962021488,0.0450639668172132,-0.4684865351099114,0.4777865565414021,10.421052631578949,279.321,266.217,279.067762276,100,0,0.3422359357134318,-0.4833094633379239,0.4833094633379239,0.3422359357134318,1.4210526315789471,2.1052631578947367,2.631578947368421,32.166407533916626,10.330107492286343,2.160373256472916,-2.045319960664181,2.198893449818649,-2.051781719563252,7.982100064161537,-0.3914441459052169,2.782134786298119,2.0348825351730544,580.4055860978926,13.828062645816686,10.568492075490004,11.38498865641773,9.113392202930193,5.533755493673692,6.758500365065281,3.812956125588931,4.6926089368438255,2.6742903300527154,3.417860377819656,1.5612203972970664,1.969468687760929,-2.02,25306.298016167693,13.412565661264956,5.746660405986919,3.053755055633974,114.11173453467887,14.85118122256562,11.94635540489698,6.606881964512918,5.824404497999927,0.0,5.817862777835028,0.0,9.551078168738565,0.0,11.761884949391115,0.0,35.444548506175515,4.895483475517775,7.04767198267719,9.66017400261772,17.57974772722614,0.0,9.551078168738565,7.04767198267719,11.502365440030694,6.255769183511404,46.40103461222502,0.0,5.749511833283905,4.736862953800049,5.817862777835028,5.749511833283905,11.761884949391115,20.73015840106764,13.654553947190108,10.114318268765572,5.824404497999927,35.35779532097729,0.0,0.0,0.0,70.19,4.923311048817671,10.114318268765572,0.0,12.424744742347947,11.573916331283831,4.895483475517775,10.763943219404432,18.809556932068304,30.521237457357845,4.9839785209472085,4.736862953800049,6.963215492987318,1.6539759793443956,15.343688322975911,10.681464962021488,0.0,1.1809509561272735,7.64694035021416,3.2345231903397,0.1973755196523052,1.5978652263374484,0.25,19,0,6,0,0,0,0,1,1,2,0,0,6,0,7,1,5,0,0,0,0,0,4.056708422541635,2,2.629200000000001,72.41740000000003,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
68827,12.121545256991684,12.121545256991684,0.1227777777777774,-0.7932690854119429,0.5042031477298718,57.75,282.336,260.16,282.14672380400003,112,0,0.3109718035928662,-0.4320284473802694,0.4320284473802694,0.3109718035928662,1.1,1.9,2.7,17.255553398635072,9.581414445684336,2.69495075830262,-2.573262373955636,2.5914221078273814,-2.692038275569218,5.736473155048326,-0.5588470586756309,2.6282809975525736,1.8371175333567644,451.54482686786565,14.12095586463014,12.256419923013636,12.256419923013636,9.46177951650959,7.71305791902739,7.71305791902739,7.135665932790236,7.135665932790236,5.973959377506207,5.973959377506207,4.762194699347521,4.762194699347521,-0.6500000000000001,48486.52784284988,13.043617404621417,3.95962278386191,1.460653327339192,118.37011434907474,9.473725907600098,0.0,5.601050810983688,12.07713788190581,0.0,5.969305287951849,4.794537184071822,9.775141906512223,0.0,0.0,13.847474399381248,32.104108114630044,18.2566337152488,5.917906046161393,24.043404998184144,5.969305287951849,0.0,0.0,23.671624184645573,64.1326867836654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.647493980841347,24.043404998184144,23.671624184645573,46.4544980907759,0.0,0.0,0.0,0.0,53.99000000000001,17.678188692889496,4.794537184071822,0.0,17.805117380274638,11.835812092322788,25.68328649170404,0.0,0.0,13.847474399381248,6.923737199690624,19.248867814112323,11.59664351851852,0.0,23.67632038926682,0.0,-0.6101157407407405,-0.1370549886621324,0.0,3.2441109221466364,6.063429232804233,0.0,0.9333333333333332,20,0,5,1,4,5,0,0,0,0,7,2,5,0,5,4,0,1,4,5,1,7,2.582390232965836,5,2.3949000000000007,68.04700000000005,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68861,11.70598797263851,11.70598797263851,0.1218645675862939,-0.8043050306542368,0.800112113028981,42.47826086956522,311.425,286.225,311.18852904,122,0,0.1558041032172814,-0.3882357469426543,0.3882357469426543,0.1558041032172814,1.2608695652173914,2.0869565217391304,2.869565217391304,16.286710065388736,9.544495709131766,2.600441100835727,-2.510544433987769,2.6366626116761016,-2.491247111593785,5.925712715002696,-0.1143971332773983,2.787498023071799,1.71824487784903,667.6193835220353,16.242276208189782,13.898687319711588,13.898687319711588,10.983112013795049,9.034295318118392,9.034295318118392,8.213959096851797,8.213959096851797,7.425384048786636,7.425384048786636,6.063792883577492,6.063792883577492,-1.4,232067.57291479647,15.146698393813208,5.046485052545659,2.006321787306878,137.6189560565882,5.106527394840706,0.0,5.783244946364939,0.0,0.0,0.0,4.794537184071822,0.0,5.261891554738487,0.0,12.496841729759891,74.00379261977727,11.83581209232279,18.09109374670197,9.901064578912528,5.783244946364939,5.261891554738487,0.0,17.250802561719567,70.3121826170084,0.0,22.795333697041684,0.0,6.069221312792274,0.0,0.0,0.0,0.0,16.490823152189336,4.794537184071822,28.581915429250326,64.71113180602472,22.795333697041684,0.0,0.0,0.0,61.09,5.601050810983688,9.901064578912528,0.0,17.61905703868773,18.2566337152488,44.94575136048208,11.146209060138537,5.573104530069267,6.076020106833881,12.992958512482897,5.261891554738487,0.0,0.0,11.70598797263851,20.258053167782048,3.4198417291299243,1.3387105871771725,2.2219473372580336,9.667358010289108,2.221434529058537,0.0,0.7,23,1,3,4,0,4,0,0,0,0,4,0,3,1,3,0,1,2,0,2,0,4,3.3233733495563342,4,3.837180000000003,87.31880000000004,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68873,12.15232662010575,12.15232662010575,0.0560790790081466,-0.130629671621735,0.6002668837960434,62.0,366.50100000000015,336.2610000000001,366.21949482,144,0,0.3060185488644671,-0.45813882846858,0.45813882846858,0.3060185488644671,1.0,1.851851851851852,2.6296296296296298,16.56366047319391,9.449727915935329,2.8052187941837854,-2.596825094118997,2.81770927888937,-2.570199185077885,5.915660220416846,-0.1770156144931681,3.5286601666518336,1.3334926927509607,827.4829214489885,18.344570503761737,16.50040127440098,16.50040127440098,12.889430877103564,11.35755579378229,11.35755579378229,11.524887581358156,11.524887581358156,10.871628548052923,10.871628548052923,9.741925728873214,9.741925728873214,-1.12,4592067.78045453,15.762619736181318,4.385305417579091,1.5769785260860938,160.8390879816571,4.736862953800049,5.601050810983688,5.783244946364939,0.0,0.0,5.969305287951849,9.589074368143644,0.0,0.0,0.0,19.42057892945052,85.52337659075508,24.17453976141019,0.0,14.325937321943693,11.75255023431679,0.0,0.0,52.2553232619233,70.81509819377301,0.0,11.64912463690315,0.0,0.0,0.0,0.0,0.0,0.0,17.35360104530048,14.325937321943693,52.2553232619233,65.21404738278933,11.64912463690315,0.0,0.0,0.0,43.370000000000005,0.0,9.589074368143644,0.0,22.40033703772909,24.03987866161373,48.85199509958498,31.256391021773304,0.0,0.0,19.92349450621513,4.736862953800049,6.215653304327548,0.0,24.300680335660942,0.0,1.8495989622700937,5.651674084693562,0.0,10.58065229410941,4.985074352271773,0.0,0.8333333333333334,27,0,3,6,1,7,0,0,0,0,10,0,3,0,3,1,0,5,1,6,1,10,2.5601445083079644,7,4.305900000000004,99.49300000000008,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71157,11.913429705215416,11.913429705215416,0.075606995884774,-0.1225462962962962,0.8846848475123534,15.0,246.30999999999992,228.166,246.136827816,96,0,0.2435115718928579,-0.3333656864916126,0.3333656864916126,0.2435115718928579,1.3333333333333333,2.0,2.555555555555556,16.160400415745297,10.099832582015225,2.2205970018803867,-2.1640002693390823,2.191715367155049,-2.337426716131801,5.955676070034973,-0.1309584510503925,2.699367196611155,2.008433178256518,462.432377529722,13.12095586463014,10.824188108742751,10.824188108742751,8.575387400469408,6.215434337290359,6.215434337290359,4.733832340399498,4.733832340399498,3.2513911869041685,3.2513911869041685,2.2351146540497018,2.2351146540497018,-1.84,14074.50056313056,12.612616536532622,5.207530810052191,2.695953253734284,106.97784893503956,10.216698334856808,0.0,0.0,11.814359458703011,0.0,0.0,9.589074368143644,0.0,0.0,0.0,18.19910120538483,31.395199005701247,18.652964303522147,6.544756405912575,9.589074368143644,17.501745733386574,0.0,4.899909730850478,0.0,26.689117645233267,18.40630141583148,29.32600418877882,0.0,0.0,5.316788604006331,5.687386274683562,0.0,0.0,29.80378200137864,9.589074368143644,13.847474399381248,23.96854622924601,18.19910120538483,0.0,0.0,0.0,49.41,0.0,9.589074368143644,0.0,18.359115864615585,12.965578028838586,23.235110881003564,0.0,4.899909730850478,32.04657560476608,5.316788604006331,0.0,0.0,0.0,24.96946460065508,2.893101851851852,2.9317989417989416,-0.0469393004115221,5.886468306458386,1.4227960443436631,4.776642888636937,0.0,0.4285714285714285,18,1,4,0,1,1,2,1,0,1,0,0,2,1,4,1,3,0,1,1,0,0,3.648921622742632,2,1.86434,70.35970000000003,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71183,12.512210175736962,12.512210175736962,0.0575812547241123,-0.5934592309145887,0.512333158306654,37.78260869565217,318.393,294.201,318.16998466809,124,0,0.3155558947752604,-0.4613417988701342,0.4613417988701342,0.3155558947752604,1.2608695652173914,1.8695652173913044,2.4347826086956523,16.60747705596168,9.954825025118158,2.7032990456739263,-2.450238339337851,2.51250040491111,-2.59541489060858,5.780751271464234,-0.9380002296169913,3.271264662591188,1.439573712083467,582.2989656459594,16.189869965382485,13.591345367037036,13.591345367037036,11.01920518133496,8.371683132193388,8.371683132193388,7.505232998114296,7.505232998114296,5.990081962803482,5.990081962803482,4.549181358817224,4.549181358817224,-1.4299999999999995,340146.09961623175,15.11848994897835,5.2956181902011705,2.3820462614253493,135.94586649972084,19.063284160135428,36.31348686770222,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,30.33183534230805,5.563451491696996,12.84164324585202,20.702225929867296,23.85782134420725,5.969305287951849,0.0,0.0,0.0,49.15513011355424,20.702225929867296,35.89528683400505,0.0,0.0,0.0,0.0,0.0,0.0,66.6566702918953,14.26826309167192,0.0,24.323000783710405,30.33183534230805,0.0,0.0,0.0,59.06,5.917906046161393,9.901064578912528,0.0,18.68015364021307,24.291614433792525,22.88812559524364,0.0,0.0,30.33183534230805,14.09534396535438,9.473725907600098,12.505599717325458,0.0,12.512210175736962,9.603958385823466,0.8065491150163772,-0.9083685279667424,10.189869443594192,2.3406557288510736,-0.223868575207861,4.50672787016041,0.6111111111111112,23,1,5,0,3,3,0,1,0,1,5,2,4,1,5,3,4,0,3,3,0,5,3.480945668790579,4,1.0626999999999995,83.72820000000006,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
71310,4.166996882086168,4.166996882086168,0.250185185185185,0.250185185185185,0.8143548253322203,17.3125,212.296,196.168,212.131348512,82,0,0.0921427231079489,-0.348016690420645,0.348016690420645,0.0921427231079489,1.25,1.9375,2.4375,14.87291754911658,9.791134423423117,2.375032977403378,-2.25327817996245,2.405693827189129,-2.258232580636643,5.390348979027372,0.4235131824511934,2.959879179702305,2.0338122137109096,460.1962656132102,11.010225400620904,9.532635554197356,9.532635554197356,7.839265163677694,5.895972052026492,5.895972052026492,4.72142998566086,4.72142998566086,3.922415581175523,3.922415581175523,2.8708400999967023,2.8708400999967023,-1.57,10936.753569000017,9.64146945172885,3.476732969753775,1.2936633803210729,95.7361851459756,4.9839785209472085,0.0,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,31.18920547353706,30.38936785217202,17.305762035858315,6.3273200747645415,0.0,0.0,0.0,9.967957041894415,0.0,31.60119253786544,0.0,53.61046289846651,0.0,0.0,0.0,0.0,0.0,0.0,9.967957041894415,18.2566337152488,0.0,30.165389800859085,36.78963192022406,0.0,0.0,0.0,28.68,0.0,0.0,0.0,5.41499046939678,0.0,19.26246486877803,16.82083097824245,6.3273200747645415,6.196843571613076,41.15716251543148,0.0,0.0,0.0,7.461571712018141,0.0,4.53175925925926,0.0,8.77905328798186,7.207060185185186,2.270555555555555,0.0,0.3571428571428571,16,1,2,1,0,1,0,1,1,2,0,0,1,1,2,1,2,0,0,0,0,0,2.095050919981222,3,2.856300000000001,64.40670000000004,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71329,11.218276132263384,11.218276132263384,0.4951136001851492,-3.285846220350276,0.5525349937837031,12.0,441.5750000000001,414.35900000000015,441.139212964,160,0,0.2293188821214022,-0.4922623354579722,0.4922623354579722,0.2293188821214022,0.7931034482758621,1.2758620689655171,1.7586206896551724,32.234517081826624,10.128147570991167,2.045300061109308,-2.169686209699912,2.1624491710193863,-2.260475777969429,7.917812990449812,0.2386988150935466,2.599771982662198,1.709981800598181,989.1450586689966,21.493353063746344,16.7521809070102,18.38517406886565,13.499933116870256,8.960167746103746,12.74299082222026,6.871493657045707,10.368404055413205,3.938680848950511,5.151666993538739,2.537903081573934,3.666373308800626,-2.3,1359743.1414599137,22.983595511475453,9.94823455513327,9.638465236464151,172.53774717809372,9.636772684650529,12.356393797796825,0.0,20.046582306815168,0.0,0.0,9.444189728904176,16.835593968657875,0.0,0.0,12.13273413692322,55.43014750806985,24.464285361192275,12.511538367022808,21.572456922457924,31.42135485618229,0.0,4.899909730850478,0.0,6.4208216229260096,48.69979485494224,54.09438803938988,0.0,5.749511833283905,14.181052682704228,11.374772549367124,5.749511833283905,0.0,60.991108825546405,26.467403929741177,0.0,5.563451491696996,48.53093654769288,0.0,0.0,0.0,104.81,20.046582306815168,16.835593968657875,0.0,0.0,23.731166347163946,37.58532429347096,0.0,36.39820241076966,19.18040611960041,14.344099459754656,4.736862953800049,55.36150448974939,0.0,2.141116683524241,0.0,2.163209755042032,0.672607643904958,14.070907729553944,3.063943578049577,2.0724762753280066,-4.545766155152152,0.3684210526315789,29,2,8,0,0,0,0,2,0,2,0,0,6,2,10,0,11,0,0,0,0,0,7.884351692016071,2,1.9829,116.51300000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
71384,11.279214170235996,11.279214170235996,0.0891666666666666,-0.323552217183169,0.5400927830602834,24.05263157894737,268.273,252.145,268.117154992,104,0,0.2402857358722123,-0.2942076749571442,0.2942076749571442,0.2402857358722123,0.8947368421052632,1.3157894736842106,1.7894736842105263,16.17745807151028,10.17360715726195,2.292024165992897,-2.3467592493602263,2.057214460960612,-2.582303635848315,5.995257636233205,-0.1397692427373055,2.25390403778412,1.907792685909168,404.4111225414068,13.991199352633217,10.640304527977731,10.640304527977731,8.935560745775545,6.055646422785661,6.055646422785661,4.866331987424873,4.866331987424873,3.1312687657664564,3.1312687657664564,2.2859277563977805,2.2859277563977805,-1.8,14747.294119221498,13.62748460330878,5.452549385233961,3.5816060699092143,109.6424899725351,0.0,0.0,0.0,23.628718917406022,0.0,0.0,39.6115454060009,0.0,0.0,0.0,0.0,6.923737199690624,12.586597235060536,26.1790256236503,19.178148736287287,23.628718917406022,0.0,20.433396669713616,0.0,12.965578028838586,32.72378202956288,0.0,0.0,0.0,10.633577208012662,0.0,0.0,0.0,72.19416123781782,19.178148736287287,0.0,6.923737199690624,0.0,0.0,0.0,0.0,98.82,0.0,19.178148736287287,0.0,55.84958537020428,6.544756405912575,0.0,0.0,9.799819461700956,6.923737199690624,10.633577208012662,0.0,0.0,0.0,48.48449651465524,4.455283026790964,0.0,-1.2935607205845283,-0.0891666666666666,0.0,2.942947845804988,0.0,0.6363636363636364,19,2,8,0,2,2,4,0,0,0,1,0,6,2,8,2,3,0,2,2,0,1,3.910764884002976,2,-2.708299999999996,63.77440000000002,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71388,9.254968938964474,9.254968938964474,0.1586805555555552,0.1586805555555552,0.8347964842980057,13.45,280.408,252.184,280.203844756,114,0,0.1150955454100343,-0.507966639392445,0.507966639392445,0.1150955454100343,1.05,1.45,1.75,16.56222164978879,9.722098512950266,2.264082653135819,-2.3252345359088435,2.359412156861944,-2.24134533533203,5.302985634696573,-0.0979486056717475,3.1627402690448307,6.140849217158866e-07,369.46185684617024,15.811554787871636,13.40153837793238,13.40153837793238,9.206125346826438,6.868106187766885,6.868106187766885,6.780566803597415,6.780566803597415,2.825175095078062,2.825175095078062,2.3405018842961467,2.3405018842961467,-1.35,22468.10687129448,18.65,8.052659546017468,8.700157609246407,122.52089861313556,14.637927532712578,12.538587933178077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.751420135376335,34.94698819033979,0.0,13.213763929025836,14.637927532712578,6.78907609989417,0.0,0.0,5.41499046939678,46.4544980907759,13.213763929025836,29.82891976554344,0.0,5.749511833283905,0.0,0.0,5.749511833283905,0.0,25.10936742376072,14.94639060726865,5.41499046939678,46.602959113076125,24.26546827384644,0.0,0.0,0.0,49.83,0.0,5.106527394840706,0.0,5.41499046939678,11.164502302680685,19.634585551951847,5.563451491696996,12.13273413692322,18.92181023681739,39.355548952253166,4.794537184071822,4.5,0.0,8.0,9.254968938964474,1.7667454412320482,0.3382487717309148,7.557175925925925,1.1297373393801966,15.286456916099771,0.0,0.5882352941176471,20,1,3,0,1,1,0,1,0,1,0,0,3,1,3,1,2,0,1,1,0,0,7.50910502666129,2,3.937700000000003,83.14480000000006,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
